"Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
49675,1.2853711992174,-0.584458097766472,0.0224041528749965,-0.536008463965103,-1.00143685505427,-1.2755394375716,-0.0931388319138046,-0.279018445160069,-0.941440805166587,0.679064123093503,-0.5871866880874,-0.679276600994468,-0.904407138353155,0.531627499821489,0.842259143906671,-1.32137428231763,0.126565747385896,0.497856081634513,-0.493827847908636,-0.427075102866904,-0.780900896444702,-2.04124007743667,0.248969556819081,0.332188387551095,-0.07552694659191,0.620876824845425,-0.0953605496960132,0.0172061566091421,72.42,0
169965,-0.254225999535388,1.12150963665905,-0.520170918039773,0.438011597926888,1.74175382434592,0.437128324399875,1.28043868288222,-0.0947500062254757,-0.268007111226504,0.741082001267385,-0.495552918053938,-0.744310844325187,-1.8149812613549,0.659350800096483,-0.670207236785828,-0.716664515273409,-0.474383194096091,0.659038743304218,1.43274785109917,0.218458905152082,-0.0107574093649934,0.39781188416044,-0.408389417760827,-0.388780677701324,0.123186765037211,-0.380626420162686,0.359729856157895,0.0759882757637291,6.99,0
170497,-0.578420111444971,1.52716845678113,-0.670828487515465,-0.2542341537371,1.09863911722476,-1.1733899940618,1.19837605953537,-0.184212802895446,0.111247253391603,-1.35795465323637,-0.521304333859857,-0.308663449743028,0.0452995332810336,-2.90511385012981,-0.796005975515751,0.233814178399692,1.91842260956337,0.679512976555752,-0.440261851021249,0.213488388400737,0.00155260465542804,0.483652725306025,-0.384344672173639,-0.301975299623842,0.0484685971338194,0.693758358736028,0.489415045771881,0.343584092344114,12.31,0
165782,0.232143558871149,0.176656131689218,0.875092464211311,-0.748836060920163,-0.191341107503749,0.151370717770903,-0.294691961067159,-0.786285669321175,0.798797431721862,-0.903256988861749,-1.05341734957501,0.69001048586579,0.886123357320002,-0.343412723683454,0.144356648302284,0.211725528567189,-0.641744933271288,0.162963128353864,-0.503301038441692,-0.145035873218799,1.0022635129802,0.532198539261225,-0.305481957335516,0.739931606315925,0.819181800629578,0.21384487493006,0.18937953680025,0.25782789922367,39.89,0
153168,1.88422347149141,-0.63305661858237,-0.585674455432854,0.488694051775043,-0.612288985643657,-0.249077776178398,-0.597944035173725,0.0487801620238909,1.18931706223375,0.0947777061645153,-1.14320998815766,-0.424973484571856,-0.889119206961523,0.152912202177015,1.0336640087347,0.637089339307045,-0.679259638779523,0.351650151361256,-0.429152332714935,-0.0978186745127572,0.203955381582902,0.488508456350615,0.153572573756063,0.670785355203517,-0.315069345618379,0.324028970219078,-0.0382903650629864,-0.0285015195361323,75.2,0
68670,-0.362181773809597,1.6016618923082,-0.549639565616469,0.734047767623762,0.514413813653444,-0.714826025654173,0.721293824116387,0.147291700102566,-0.636148254552567,0.252336175185523,-1.19233779237181,0.528390489551702,1.44459454673447,0.440753636929635,0.56740886298877,-0.267891158167588,-0.363518854951147,0.0197187519741895,0.653749236216326,0.181882676113368,0.107605035136335,0.522435116573123,-0.0393818334461345,-0.42160079356841,-0.48158497107364,-0.360531658741473,0.429156816178944,0.220610191282427,9.99,0
73558,1.45142576890672,-0.904269905057427,-0.0546185438607469,-1.37602949682014,-1.03217496471583,-0.835857125830567,-0.522541574605712,-0.24484286523426,-2.17897595428645,1.40170218294569,-0.175896041316711,-0.786927878031267,0.291724511078679,0.00619621096458821,0.562516338931261,-0.94196206350515,0.937350025237249,-0.996248984157836,-0.333726879574628,-0.323623502404518,-0.463143912239169,-1.02455900477611,0.160291153611882,0.0242359893919583,0.254633931076355,-0.422725183904519,0.0139373308077618,0.0166896112443976,40.96,0
60107,-2.41447094392662,0.960251641723528,1.08456391014085,-0.483091661518121,-1.31531752073442,-0.360472503923665,1.38583644279915,0.110233073390982,-0.157944982754121,-0.338790053022353,-0.372015211410438,0.357670439691146,0.817949918191943,-0.110940105922289,0.678228947396691,0.764776769193192,-0.659722993486669,-0.397690177227064,-0.656539426568142,-0.233956093319587,-0.389154391206886,-0.555799518875864,0.0435371595377884,0.428605923704908,0.288822789383466,0.093593398601283,-0.138867888484945,-0.77275745046359,204.8,0
130733,1.50565932539797,-2.12405737475585,0.00111485647323961,-0.80577138156809,-1.46998613387565,1.24397672327198,-1.51534724788637,0.422441279541787,0.499254277616496,0.42973933958162,-0.334163063456214,0.584396067241181,1.13773674901448,-0.648719227902318,1.61245780284447,-1.58026539433092,0.466818309971006,0.0739064886668523,-2.25848328643355,-0.127636204373292,0.0558399947067818,0.42030859318898,0.233353469824303,-0.964044926415246,-1.10941941127625,1.3186352982455,-0.00487098066634375,-0.00870329452894479,245.15,0
28769,-0.604981585007084,0.30473143424862,-0.722117942633566,-2.48387595187073,1.75527176697716,3.33124516198996,-0.211747370884644,1.28821046722505,0.854797377749927,-1.79196229250479,-0.739333703659882,0.566817049283406,-0.240159766071684,0.322717934148261,0.153961927418854,-0.877660867555772,-0.0540744129290009,0.459898927342087,1.49507062269573,0.0116152576205654,0.0990138692697985,0.267695456937107,-0.127078014915783,1.03670637152525,0.176066164961155,-0.707237595960346,0.0767808073141656,0.0955216185305124,50,0
98110,2.00471677636752,-0.101861898323629,-0.42767435011132,1.31737050206823,-0.101637362476146,0.225525997212213,-0.724352494120492,0.0658967613256873,2.37072388263756,-0.126861801370921,-0.544795244337531,-3.00125293452594,0.789732255129988,1.6106822089697,0.279969236797042,0.583698779138325,-0.132641655544289,0.84581598805547,-0.842129837347127,-0.333185776561495,0.0283266654452088,0.417539823531992,0.152535877997762,0.160432503514778,-0.0806564279238899,-0.598521015089312,0.0218930567265927,-0.0375583653844797,1,0
78795,1.24043627787943,0.22814936578178,0.407523214506073,0.423295968225347,-0.216679060471389,-0.468413533061535,-0.0123076773332925,-0.0672955487414499,-0.271377588974414,0.0881891191693993,1.27932728199315,1.22792670680847,0.810345582728416,0.312306529939179,0.298000677199963,0.570141102433696,-0.822554700622649,-0.0042973407215138,0.290326223837552,-0.0377179669097435,-0.2211306490148,-0.649500629294631,0.077149226255954,0.0123072311482873,0.248625837392247,0.0956564866555217,-0.0299228206086311,0.00667809264603362,1.98,0
123790,1.85569725767352,0.353218919338735,0.340620364882109,3.86983127750523,-0.215499056712082,0.342189952796206,-0.451503817403169,0.0603403619023936,-0.453685089570445,1.32562755100937,-1.12634145982505,0.51380599157685,1.36480169151725,-0.520444224889547,-0.678531517030433,1.07512212469345,-0.931736662533295,-0.211423358717899,-1.82314601338656,-0.205818624247378,0.193768631107984,0.746442173424508,0.178800525607717,-0.00140104777223028,-0.208622719687634,0.0272595573251651,0.0280911820807352,-0.0285917880664518,6.06,0
5541,-2.32007556355094,0.273431723085612,0.755619988023305,0.0362407045897882,0.44361076410922,-1.54560494868084,-0.529737390456345,0.685043865058419,0.333746849844524,-1.18538253481899,1.96450877618033,-1.39117560717175,1.71458159585316,2.46335448926165,-1.26032246413112,0.722999108910414,0.229417216091742,0.489782055895928,-0.864554240964989,-0.480732777552858,0.0935658682483964,0.0725611278979329,-0.551012125152491,0.554975775917404,-0.182402057149935,0.104977234615433,-0.126247327120382,-0.379770727299581,6.25,0
134124,-4.63960767292128,-3.11484510711954,-0.535195332514089,-0.728292065356426,1.08388283040057,-0.553281666654613,0.166049660847612,-0.182898590084859,1.7837639957967,1.15959619887443,0.701238929638725,0.363160578359919,0.194883875740935,-0.603282795191575,0.860247956134046,0.758544934066226,-1.13325590170245,0.672406017692114,1.08856968261064,-1.93811942629458,-0.781855425257925,1.27337639701,1.74184894953041,0.374722323469407,-0.24282385496389,0.960073571901942,1.0245716411023,-0.193628529468378,143.49,0
132239,0.200672332855974,1.13210359410214,-2.02139668713096,1.15804275527287,0.680945149727465,-1.46322352539006,1.69552851675792,-0.187803953422236,-0.943960962706304,-0.027082014901657,-1.44829390847619,-0.52798875634596,-1.08453335612609,1.4499595361091,-0.354177738615604,-1.13263990798178,0.196555280914416,0.0267688192189076,0.514494811714726,-0.169947531935306,0.645189894714792,1.79295958845635,0.177246208643732,0.0712749060929023,-1.14442180340089,-0.380105924982287,0.200269254997988,0.287626411280276,99,0
46878,-0.851537283592621,0.363529822180515,-0.021948353271944,-0.0962124251640864,3.05456030963335,3.61096070359905,-0.413232262046433,-0.134591676291464,-0.100633877362472,0.219025790048902,-0.393642273354238,-0.0895892069922995,-0.162319537095671,0.0140499522591947,0.578726140233546,-0.268626225200378,-0.49546443201811,0.188590735566722,1.12227822359177,-0.228123427228007,0.52392457055613,-0.703024086280215,-0.454229438100026,1.01252267981881,-0.369945635410011,-0.536255913335001,0.0853394056927812,-0.106014829519519,39.95,0
158703,-0.604994893380273,1.27594551573516,-0.849863522283171,1.88832356205007,1.6790128314164,0.209594988720427,1.22599229931896,-0.461828958348189,-0.687979174383103,0.628495588234239,0.854583193074144,-0.390377268377281,-0.753522435862949,-1.01019751342141,0.392070404985122,-1.11271592385723,1.44579319485071,1.18737214210156,2.81385858292823,0.0687892966007101,0.0665991210840297,0.508244446335195,-0.164963428191159,0.113858700916342,-0.117950914652442,-0.205868811612743,-0.658476470407045,0.179384374331667,14.27,0
172438,-0.849089898974753,0.898239413694267,0.803991084144806,0.239063479149578,1.05562282268665,-0.705362320822074,1.3554284069179,-0.0208942750944526,-0.88750111201404,-0.500803925688226,0.291127664093345,-0.570297861120244,-2.61184603560832,1.0646008662383,-1.21912669385905,-0.538485345143568,-0.203942015325097,0.245356908685839,0.119161494707329,-0.194720214403482,0.106642409473872,0.190688628257717,-0.551374778630569,-0.0319309782328458,1.14991705141529,-0.369720282634823,-0.0159855123108706,0.0296212646374082,20.9,0
126214,1.85660682385778,0.275695075025637,-0.184356087081444,3.60797226477083,0.28218325023861,0.724599569880513,-0.274886660907583,0.0843906148553839,-0.51914283449882,1.32791828871824,-1.99252714175383,-0.0038529142441481,1.16221218685581,-0.341189474053453,-0.425564677762926,1.57969604439144,-1.3879292117555,-0.119178024396568,-1.21366313487168,-0.100928756475841,-0.230610012533963,-0.707197040220055,0.260467416932775,-1.06983455029944,-0.416138908687582,-0.32616707987805,0.00570454383171035,-0.0256413248730104,49.99,0
120943,-1.99538747859841,1.53959876991294,1.04696079706829,-0.329450240126484,-0.325180577104685,-1.3327718588082,1.23998170948532,-0.324334193940079,0.664613740389944,0.501609208578897,-0.211812636760486,-0.316766346785336,-1.53461081072927,0.0984890578281968,0.151728290035418,-1.01766257228853,0.270898680660754,-0.706034541022424,0.358224005891156,0.130390976941921,-0.33151806570958,-0.576131736013697,-0.303458178200364,0.880625007100171,0.596858578797956,-0.467528131671463,-0.518749865524184,-0.183571377749606,40.89,0
148511,1.61542916893133,-1.03946670789327,-0.636240056342966,0.232975430963286,-0.662653234601178,0.0885606256912407,-0.515180542100821,0.111417869639938,0.783888010988876,0.130531578172696,0.952036060274966,0.903657312746067,0.101227593246955,0.156651746263939,0.291042471124471,0.714674096469797,-0.842109944276843,0.532622326740315,-0.216679944230785,0.219142112130225,0.341074609727086,0.642586263032798,0.0658086687275982,0.764828529166647,-0.449209870781262,0.58223249883958,-0.0758333782661691,-0.0201407563418871,189.49,0
161194,1.00325089891344,-2.50010222109078,-1.79864799778558,-0.0433379476291322,-1.19165826573331,-0.804327327220338,0.432077670277138,-0.431643195109838,-0.977984376376916,0.86378014802444,0.921754640007739,0.751553861637286,0.659887059034397,0.520169689076223,-0.155930581728678,-1.19876612170462,-0.447734331001972,1.64646643256139,-0.951269063411015,0.61754782869303,0.280723572282423,0.0421265512612254,-0.39420743179944,0.14913048356398,-0.317706192483793,0.706263785900297,-0.173891040054462,0.0297258018065226,595,0
9034,1.21552129319621,0.387111103265898,0.411011730477624,0.851456529949995,-0.148630870144225,-0.566011573971874,-0.112477935815934,-0.121581784425855,1.37829443023291,-0.684928780400009,1.02983933826493,-2.41361418131542,1.41949812635927,1.26039407665386,0.655241800347007,0.176889682628941,1.0297456277109,-0.422330207880035,-0.757144061118539,-0.182705314445716,-0.415276260003631,-0.936816961882833,0.175573905690443,-0.0387725112203631,0.105663079638675,0.0869291668868158,-0.0361471220669824,0.020114927343221,1.98,0
87098,2.0450721729685,-0.457589570815269,-0.613269642281056,-0.0447421661629192,-0.512654442493149,-0.32336492049918,-0.664588615237377,0.0950069200214244,1.50288119588474,-0.126446488962032,-1.2586673541003,-0.561592043661552,-1.41759733810377,0.309918364699102,1.26033453633874,0.556809590636081,-0.662909089060908,0.180409612050345,0.050796990176283,-0.278702146358358,-0.189353654761356,-0.542992488828284,0.405023522089919,0.399980627402799,-0.511793561389466,-0.279718667148005,-0.00730375488977011,-0.0355398603522256,1.9,0
72676,-2.71975981716483,2.50541896140399,0.444459838308604,-0.642480899615993,-0.445665780138129,-0.259177444550332,0.311840101980534,0.526319560870979,1.0492109626301,2.48015284445623,1.59161743108987,0.577868945271477,-0.535820168354612,-0.0887470374271959,0.591787752887492,-0.041129208902295,-0.383355907487179,-0.379152330282782,-0.29100663907424,1.05622390748,-0.469044126826606,-0.533051027523995,0.0653478952567405,-0.0465193283387528,0.064486568843248,0.0401234668130318,0.365179001866115,-0.170651780364515,8.96,0
111341,2.01279830733261,-0.435316803060162,-0.530601346005428,0.451132640491299,-0.23359448059822,0.26035163065477,-0.80414959050213,0.00513728952058061,2.61175853744364,-0.372181793394794,-0.706449217420785,-2.51629400709435,1.74389093387147,1.15832525913167,-0.273232888185771,0.528425871762697,-0.0148802138307433,0.555932845542051,-0.201722433714179,-0.155844558962996,-0.0312242117486563,0.295368333849197,0.111663812713182,0.0763151906655841,-0.206146114462496,0.535471826721405,-0.0565095993118593,-0.0501739833641418,28.75,0
145707,-0.88240230320138,0.679573817373451,0.0778887433427379,-2.72573859174156,3.49478636514164,3.45727037509076,1.10823617484422,0.492236483789307,-0.112424152977312,-0.519254137577831,-0.08387742463023,-0.27257635102358,-0.616883576267454,-0.153755631795436,-0.394614282206278,0.0517869780603775,-1.02173873217906,-1.01774988318467,-1.16100316596045,0.103507741148268,-0.435357222024359,-1.02926101132694,-0.381905678599454,0.683409318888824,0.677821660736025,0.108612235019468,-0.277559841512312,-0.36599379304928,2.68,0
158612,0.285929052730066,1.06270850955505,-0.537207494047942,1.02843480118813,0.863287470378868,-0.0670173254520285,0.25569936419404,-1.79928974586745,-0.637897491424172,0.243743383537384,0.443026566007656,0.854165253621714,-0.24153715160354,0.874010602179985,-0.889943388471753,-0.78992092665061,-0.080840853527145,0.0827547573995434,0.922781754753579,-0.412963702633409,1.61716185968355,-0.10859361563896,-0.473327617876645,-0.375455458077269,0.996950016142683,-0.269688781782711,0.270198419878321,0.255837798316494,12.14,0
154703,1.38452106870505,-1.36392348410365,-0.730834903475855,0.622201107266514,-0.857402750274151,-0.11908069452582,-0.257133505255044,-0.011242692724435,0.763512404341583,0.12835117621868,0.583162887322538,0.826782435657198,0.168078640455861,0.19042537021706,0.214398659139582,0.844693512091506,-1.03315285010952,0.791633101607739,-0.159951162430269,0.444884628104856,0.405531912904387,0.584070410333728,-0.142923107039214,-0.284368206726959,-0.388319784192759,0.324052730701089,-0.075412017076244,-0.00383971566867726,314,0
143297,-1.41458973198893,-1.03020178101329,-0.866705207877753,-0.0114913240328037,3.14217284045148,-1.48983646022863,-0.206165442576303,-0.0748484801718232,0.278876760720878,-1.04465716911879,-1.37009539951854,0.213674445951446,1.05825188891174,-2.02963185913159,-0.942138587560057,0.267336685231167,0.721908739251941,0.512651988063581,-0.0242750845948738,0.228240840943964,0.186710674770147,0.470055285586296,0.133853285413232,-0.00806827177343693,-0.714413032062158,0.420269885411809,-0.0836190001484402,0.6724085652885,1,0
138848,-0.139969898815416,1.02722226757661,-0.908996796668742,-0.118282610476829,0.222736357966523,-0.98874100858292,0.74403271943313,0.257425564900037,-0.525269951906843,-1.10765284405993,1.15099575075091,0.518569185441278,-0.231579153645262,-0.355943392484208,0.0124355080136063,0.333091929642685,0.52328341447385,1.19897241433474,-0.0344862228952825,-0.103251731319719,0.436814973229087,1.12382911801975,0.0118021568026594,-0.0673338917027022,-0.377702139530039,-0.174227976663175,-0.0236020444980057,0.0352893364496743,68,0
51330,0.978864627620969,-1.07894033112839,1.25371770512875,1.07296717478754,-1.89705687569071,-0.233080384294685,-0.892526315274876,0.154877690993233,0.162172943075095,0.599304844516033,-1.23770917978353,-0.697345542573606,-1.85304093049146,-0.165192397638522,-0.394275603229405,-1.64841089978712,0.452187986531141,1.19642286463501,-0.94358411298709,-0.432870170636061,-0.464616949217488,-0.997711572912833,0.0508380161056059,0.625969578107035,0.161364417202256,-0.466658988804841,0.0598569895352089,0.0627018365352075,139.38,0
10985,1.28023779848197,-0.227658410245084,0.125395016469024,-0.170240602112954,-0.0247388037042098,0.469634058061097,-0.600713583281457,0.0954910795286141,1.71443137547191,-0.335877222559815,0.657429076939419,-2.67638883629138,1.20699798831812,1.7333307994245,0.0974243657224582,1.22863860686175,-0.538163080191814,1.31837661712502,0.535749492935248,-0.0182763689070131,-0.123776271855047,-0.21532382319319,-0.251740951665602,-1.39037577677327,0.371936883987111,1.1206442197866,-0.105181457662718,-0.0194930373725741,39,0
61739,1.2296498556981,0.142890874974663,-0.045489052545127,1.06010086928045,0.281451584583295,0.345572423584659,0.0278876207435958,0.0677156619333516,0.118909115884566,0.0867211037659708,-0.109181584903639,0.730398290240163,-0.0229254579913004,0.172613086058074,-0.956154946336946,0.109111518317207,-0.687957464796618,0.353090576166443,0.717710416842173,-0.0931339642284124,-0.149394810476104,-0.280930478754704,-0.255926195656884,-0.817483024467486,0.85734813628132,-0.288400660747677,0.0161080209118353,-0.00105541827118727,17.5,0
130738,-2.52312844562617,-2.16318381945172,1.4040412245918,-2.18917694989977,2.68461927155499,-0.293103251708644,-1.96811338476057,0.415230685655245,1.835066668386,-1.35516751930815,-0.00119874839955003,1.45667514592903,1.40084130532978,-0.574638593564188,1.99018849244037,-1.03096656495771,0.226111354465426,-1.21433960538473,-0.545394653197655,-1.01011844692109,-0.0192821144563133,0.893574363884088,-0.852380696547171,-0.169006293385777,-0.701965867149302,-0.254382048175708,0.550134319043784,-0.0639177286353904,9.24,0
170771,-1.54306954348397,0.903372191165008,0.806902129415895,2.97539134679918,0.973576195924534,1.1658885611686,0.141092919042007,-1.51918882997287,-0.726926795185197,0.901432723805807,-2.07682323108617,-0.226563658024848,0.129149395717594,-0.610448945885907,-2.24423968630432,0.595748863845178,-0.55920687791882,-0.267430567532509,-1.31236046407896,-0.928097712253237,1.50485612398047,-0.0978490203441791,-0.0619902740539716,0.481376227005414,0.495929562498782,0.12922132065911,-0.0849789721313686,0.112436585625032,86.76,0
153494,0.0913693135988198,1.00818274653322,-0.323827836542084,-0.628797473707358,0.92798656147985,-0.578714992910352,0.903261699511616,0.00882847178737324,-0.365445110244338,-0.676582961059405,1.17903758956634,0.783335895485855,0.218957435610457,-0.876212308043367,-0.984200624525896,0.475420996405436,0.144394432606465,0.198438910246414,0.00900311775245239,0.0503070688106169,-0.276632038684031,-0.672285941389949,0.099702182559145,0.669263863195214,-0.456883124515125,0.0855188261257569,0.22014851624706,0.0763410037264144,4.99,0
